27968-Wait,0.000000e+00,2000,180670.98,190847.88,277320.86,381695761.68
27990-Reduce,7.629395e-06,1,18.12,18.12,18.12,18.12
28286-Send,1.001953e+06,314000,0.95,161.82,1509.19,50810742.86
28287-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
28291-Recv,1.001953e+06,314000,0.95,0.38,65.09,117860.08
28292-Wait,0.000000e+00,8000,3.81,35565.16,131977.80,284521283.86
28314-Reduce,7.629395e-06,1,22.17,22.17,22.17,22.17
28673-Send,2.524922e+05,126000,0.95,1.97,14.07,247677.56
28674-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
28678-Recv,2.524922e+05,126000,0.95,0.38,6.91,47984.60
28679-Wait,0.000000e+00,2000,182490.83,192556.85,269842.15,385113704.44
28701-Reduce,7.629395e-06,1,7253.89,7253.89,7253.89,7253.89
29009-Send,1.001953e+06,314000,0.95,164.04,1096.96,51508387.80
29010-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
29014-Recv,1.001953e+06,314000,0.95,0.36,139.95,112086.53
29015-Wait,0.000000e+00,8000,3.81,34694.81,116625.79,277558463.81
29037-Reduce,7.629395e-06,1,19.07,19.07,19.07,19.07
29396-Send,2.524922e+05,126000,0.95,1.96,15.97,246715.78
29397-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
29401-Recv,2.524922e+05,126000,0.95,0.37,6.91,46874.05
29402-Wait,0.000000e+00,2000,182274.10,192111.91,276379.11,384223824.74
29424-Reduce,7.629395e-06,1,18.84,18.84,18.84,18.84
29720-Send,1.001953e+06,314000,0.95,162.15,1379.01,50916382.79
29721-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
29725-Recv,1.001953e+06,314000,0.95,0.36,9.06,112215.04
29726-Wait,0.000000e+00,8000,3.81,34888.22,119020.94,279105771.30
29748-Reduce,7.629395e-06,1,20.98,20.98,20.98,20.98
30107-Send,2.524922e+05,126000,0.95,1.91,16.93,241256.71
30108-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
30112-Recv,2.524922e+05,126000,0.95,0.38,15.97,48467.16
30113-Wait,0.000000e+00,2000,180227.04,190274.69,273751.97,380549389.60
30135-Reduce,7.629395e-06,1,20.98,20.98,20.98,20.98
30432-Send,1.001953e+06,314000,0.95,164.86,1477.96,51766937.97
30433-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
30437-Recv,1.001953e+06,314000,0.00,0.37,15.97,117091.42
30438-Wait,0.000000e+00,8000,3.10,35588.33,125432.01,284706666.23
30460-Reduce,7.629395e-06,1,17.17,17.17,17.17,17.17
30819-Send,2.524922e+05,126000,0.95,1.86,15.02,234387.16
30820-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
30824-Recv,2.524922e+05,126000,0.95,0.39,7.15,49138.07
30825-Wait,0.000000e+00,2000,183367.97,193752.04,275676.01,387504076.72
30847-Reduce,7.629395e-06,1,21.93,21.93,21.93,21.93
31143-Send,1.001953e+06,314000,0.95,163.49,1451.02,51334824.09
31144-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
31148-Recv,1.001953e+06,314000,0.95,0.37,7.87,115198.37
31149-Wait,0.000000e+00,8000,3.81,35472.37,129583.12,283778987.65
31171-Reduce,7.629395e-06,1,18.12,18.12,18.12,18.12
31530-Send,2.524922e+05,126000,0.95,2.00,14.07,252053.26
31531-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
31535-Recv,2.524922e+05,126000,0.95,0.36,7.15,45984.51
31536-Wait,0.000000e+00,2000,180495.02,190305.23,278267.86,380610459.33
31558-Reduce,7.629395e-06,1,120.16,120.16,120.16,120.16
31866-Send,1.001953e+06,314000,0.95,163.28,1198.05,51270152.57
31867-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
31871-Recv,1.001953e+06,314000,0.00,0.37,9.06,115433.22
31872-Wait,0.000000e+00,8000,3.81,35326.57,129302.02,282612548.35
31894-Reduce,7.629395e-06,1,18.84,18.84,18.84,18.84
32253-Send,2.524922e+05,126000,0.95,1.98,15.97,249886.75
32254-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
32258-Recv,2.524922e+05,126000,0.95,0.37,8.11,46781.78
32259-Wait,0.000000e+00,2000,181858.06,190101.55,277234.08,380203090.19
32281-Reduce,7.629395e-06,1,22.17,22.17,22.17,22.17
32577-Send,1.001953e+06,314000,0.95,162.19,1426.94,50927444.93
32578-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
32582-Recv,1.001953e+06,314000,0.00,0.36,8.11,113551.38
32583-Wait,0.000000e+00,8000,3.81,35278.85,130226.14,282230803.25
32605-Reduce,7.629395e-06,1,17.88,17.88,17.88,17.88
32964-Send,2.524922e+05,126000,0.95,1.96,16.93,247288.94
32965-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
32969-Recv,2.524922e+05,126000,0.95,0.37,7.15,47058.34
32970-Wait,0.000000e+00,2000,180282.83,189179.35,274179.94,378358694.08
32992-Reduce,7.629395e-06,1,7740.97,7740.97,7740.97,7740.97
33289-Send,1.001953e+06,314000,0.95,164.99,1297.00,51806452.51
33290-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
33294-Recv,1.001953e+06,314000,0.00,0.36,16.93,113043.79
33295-Wait,0.000000e+00,8000,3.81,35449.14,132348.06,283593109.61
33317-Reduce,7.629395e-06,1,17.17,17.17,17.17,17.17
33676-Send,2.524922e+05,126000,0.95,1.83,12.87,230523.11
33677-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
33681-Recv,2.524922e+05,126000,0.95,0.34,6.91,43329.48
33682-Wait,0.000000e+00,2000,183300.02,190919.03,274450.06,381838065.39
33704-Reduce,7.629395e-06,1,17.88,17.88,17.88,17.88
34000-Send,1.001953e+06,314000,0.95,160.70,1309.87,50458875.66
34001-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
34005-Recv,1.001953e+06,314000,0.00,0.38,8.11,118016.24
34006-Wait,0.000000e+00,8000,3.81,35742.30,132975.10,285938429.36
34028-Reduce,7.629395e-06,1,19.07,19.07,19.07,19.07
34387-Send,2.524922e+05,126000,0.95,1.92,14.78,241290.81
34388-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
34392-Recv,2.524922e+05,126000,0.95,0.37,7.15,46767.71
34393-Wait,0.000000e+00,2000,183151.01,190046.95,269288.78,380093908.79
34415-Reduce,7.629395e-06,1,8980.04,8980.04,8980.04,8980.04
34726-Send,1.001953e+06,314000,0.95,165.37,1183.99,51925404.79
34727-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
34731-Recv,1.001953e+06,314000,0.95,0.37,152.11,115223.17
34732-Wait,0.000000e+00,8000,3.81,34665.27,119199.04,277322181.70
34754-Reduce,7.629395e-06,1,17.17,17.17,17.17,17.17
35113-Send,2.524922e+05,126000,0.95,1.89,13.11,238600.25
35114-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
35118-Recv,2.524922e+05,126000,0.95,0.39,7.15,49374.34
35119-Wait,0.000000e+00,2000,180970.91,190853.88,267486.10,381707764.39
35141-Reduce,7.629395e-06,1,16.93,16.93,16.93,16.93
35437-Send,1.001953e+06,314000,0.95,165.01,1554.97,51812413.93
35438-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
35442-Recv,1.001953e+06,314000,0.00,0.38,8.11,119224.79
35443-Wait,0.000000e+00,8000,3.81,35327.51,119832.99,282620112.18
35465-Reduce,7.629395e-06,1,20.98,20.98,20.98,20.98
35824-Send,2.524922e+05,126000,0.95,1.86,16.93,233858.11
35825-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
35829-Recv,2.524922e+05,126000,0.95,0.37,7.15,46592.00
35830-Wait,0.000000e+00,2000,182940.01,190073.15,267394.07,380146291.49
35852-Reduce,7.629395e-06,1,111.10,111.10,111.10,111.10
36149-Send,1.001953e+06,314000,0.95,162.42,1521.83,51000134.47
36150-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
36154-Recv,1.001953e+06,314000,0.00,0.37,9.06,114833.35
36155-Wait,0.000000e+00,8000,3.81,35203.82,117383.00,281630585.19
36177-Reduce,7.629395e-06,1,15.02,15.02,15.02,15.02
36536-Send,2.524922e+05,126000,0.95,1.93,20.03,243668.32
36537-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
36541-Recv,2.524922e+05,126000,0.95,0.35,6.20,44450.28
36542-Wait,0.000000e+00,2000,182669.16,190426.90,271816.02,380853802.92
36564-Reduce,7.629395e-06,1,20.03,20.03,20.03,20.03
36860-Send,1.001953e+06,314000,0.95,161.03,1428.13,50564948.08
36861-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
36865-Recv,1.001953e+06,314000,0.00,0.36,8.11,112516.40
36866-Wait,0.000000e+00,8000,3.81,35568.42,125450.13,284547331.57
36888-Reduce,7.629395e-06,1,18.12,18.12,18.12,18.12
37247-Send,2.524922e+05,126000,0.95,1.86,12.87,233776.57
37248-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
37252-Recv,2.524922e+05,126000,0.95,0.32,307.80,39997.34
37253-Wait,0.000000e+00,2000,182395.94,189717.74,285450.94,379435487.27
37275-Reduce,7.629395e-06,1,34.09,34.09,34.09,34.09
37583-Send,1.001953e+06,314000,0.95,166.94,1593.11,52419768.57
37584-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
37588-Recv,1.001953e+06,314000,0.00,0.37,12.16,115299.22
37589-Wait,0.000000e+00,8000,3.81,35024.10,127037.05,280192761.66
37611-Reduce,7.629395e-06,1,15.97,15.97,15.97,15.97
37970-Send,2.524922e+05,126000,0.95,1.90,20.98,238896.85
37971-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
37975-Recv,2.524922e+05,126000,0.95,0.37,6.91,46667.58
37976-Wait,0.000000e+00,2000,184381.01,191018.40,282576.08,382036794.66
37998-Reduce,7.629395e-06,1,18.12,18.12,18.12,18.12
38294-Send,1.001953e+06,314000,0.95,160.55,1632.21,50413135.77
38295-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
38299-Recv,1.001953e+06,314000,0.00,0.37,8.11,116606.24
38300-Wait,0.000000e+00,8000,3.81,35056.49,126405.00,280451913.60
38322-Reduce,7.629395e-06,1,30.04,30.04,30.04,30.04
38681-Send,2.524922e+05,126000,0.95,1.89,15.97,238695.62
38682-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
38686-Recv,2.524922e+05,126000,0.95,0.35,6.91,44378.52
38687-Wait,0.000000e+00,2000,181985.14,189693.72,264721.16,379387445.21
38709-Reduce,7.629395e-06,1,7065.06,7065.06,7065.06,7065.06
39006-Send,1.001953e+06,314000,0.95,160.71,1708.98,50463443.04
39007-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
39011-Recv,1.001953e+06,314000,0.00,0.38,8.11,118919.37
39012-Wait,0.000000e+00,8000,3.81,35027.88,117554.19,280223002.20
39034-Reduce,7.629395e-06,1,15.97,15.97,15.97,15.97
39393-Send,2.524922e+05,126000,0.95,1.92,17.88,242288.11
39394-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
39398-Recv,2.524922e+05,126000,0.95,0.34,7.15,43307.30
39399-Wait,0.000000e+00,2000,184119.94,190993.86,256634.95,381987714.53
39421-Reduce,7.629395e-06,1,21.22,21.22,21.22,21.22
39717-Send,1.001953e+06,314000,0.95,160.40,1720.91,50366736.41
39718-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
39722-Recv,1.001953e+06,314000,0.00,0.36,8.11,114171.27
39723-Wait,0.000000e+00,8000,3.81,35555.48,116245.03,284443869.59
39745-Reduce,7.629395e-06,1,17.88,17.88,17.88,17.88
40104-Send,2.524922e+05,126000,0.95,1.96,14.07,246531.49
40105-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
40109-Recv,2.524922e+05,126000,0.00,0.36,6.20,45691.25
40110-Wait,0.000000e+00,2000,181697.85,189894.46,276499.03,379788919.21
40132-Reduce,7.629395e-06,1,7834.20,7834.20,7834.20,7834.20
40440-Send,1.001953e+06,314000,0.95,165.01,1325.85,51812370.54
40441-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
40445-Recv,1.001953e+06,314000,0.00,0.37,10.97,117590.43
40446-Wait,0.000000e+00,8000,3.81,34630.74,121933.94,277045948.27
40468-Reduce,7.629395e-06,1,15.97,15.97,15.97,15.97
40827-Send,2.524922e+05,126000,0.95,1.90,13.83,238775.01
40828-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
40832-Recv,2.524922e+05,126000,0.00,0.37,6.91,46739.10
40833-Wait,0.000000e+00,2000,186288.83,190977.32,259583.95,381954642.06
40855-Reduce,7.629395e-06,1,17.17,17.17,17.17,17.17
41151-Send,1.001953e+06,314000,0.95,160.44,1595.97,50378744.13
41152-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
41156-Recv,1.001953e+06,314000,0.95,0.35,9.06,109105.59
41157-Wait,0.000000e+00,8000,3.81,35518.49,115410.09,284147947.31
41179-Reduce,7.629395e-06,1,25.99,25.99,25.99,25.99
41538-Send,2.524922e+05,126000,0.95,1.91,407.22,240569.59
41539-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
41543-Recv,2.524922e+05,126000,0.95,0.37,5.96,46076.30
41544-Wait,0.000000e+00,2000,185935.02,190703.05,267235.99,381406109.09
41566-Reduce,7.629395e-06,1,457.05,457.05,457.05,457.05
41863-Send,1.001953e+06,314000,0.95,160.71,1622.92,50463079.21
41864-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
41868-Recv,1.001953e+06,314000,0.00,0.37,7.87,115445.61
41869-Wait,0.000000e+00,8000,3.81,35539.61,117177.01,284316910.03
41891-Reduce,7.629395e-06,1,20.03,20.03,20.03,20.03
42250-Send,2.524922e+05,126000,0.95,1.86,14.07,233980.66
42251-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
42255-Recv,2.524922e+05,126000,0.95,0.35,6.91,44727.09
42256-Wait,0.000000e+00,2000,189219.00,193766.53,267199.04,387533069.13
42278-Reduce,7.629395e-06,1,17.17,17.17,17.17,17.17
42574-Send,1.001953e+06,314000,0.95,161.58,1679.18,50737621.55
42575-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
42579-Recv,1.001953e+06,314000,0.00,0.35,8.11,109456.30
42580-Wait,0.000000e+00,8000,2.86,35094.35,114298.11,280754763.36
42602-Reduce,7.629395e-06,1,15.97,15.97,15.97,15.97
42961-Send,2.524922e+05,126000,0.95,1.93,25.03,243397.24
42962-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
42966-Recv,2.524922e+05,126000,0.95,0.38,5.96,47411.44
42967-Wait,0.000000e+00,2000,183914.90,191172.92,273854.02,382345841.41
42989-Reduce,7.629395e-06,1,236.99,236.99,236.99,236.99
43297-Send,1.001953e+06,314000,0.95,161.12,1243.11,50593142.75
43298-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
43302-Recv,1.001953e+06,314000,0.00,0.37,7.87,117719.41
43303-Wait,0.000000e+00,8000,3.81,35292.15,123306.04,282337177.75
43325-Reduce,7.629395e-06,1,15.02,15.02,15.02,15.02
43684-Send,2.524922e+05,126000,0.95,1.89,13.83,238393.55
43685-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
43689-Recv,2.524922e+05,126000,0.00,0.37,6.91,46549.32
43690-Wait,0.000000e+00,2000,185112.95,191013.72,262102.84,382027437.93
43712-Reduce,7.629395e-06,1,17.88,17.88,17.88,17.88
44008-Send,1.001953e+06,314000,0.95,161.92,1509.90,50841364.38
44009-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
44013-Recv,1.001953e+06,314000,0.00,0.36,9.06,112294.91
44014-Wait,0.000000e+00,8000,3.81,35704.79,117321.97,285638310.19
44036-Reduce,7.629395e-06,1,20.98,20.98,20.98,20.98
44395-Send,2.524922e+05,126000,0.95,1.94,18.12,244254.59
44396-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
44400-Recv,2.524922e+05,126000,0.95,0.36,7.87,45294.76
44401-Wait,0.000000e+00,2000,183815.00,191858.27,276053.91,383716532.95
44423-Reduce,7.629395e-06,1,7169.01,7169.01,7169.01,7169.01
44720-Send,1.001953e+06,314000,0.95,161.57,1581.91,50733828.54
44721-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
44725-Recv,1.001953e+06,314000,0.95,0.35,9.06,110024.21
44726-Wait,0.000000e+00,8000,3.81,35192.64,123459.10,281541111.95
44748-Reduce,7.629395e-06,1,15.97,15.97,15.97,15.97
45107-Send,2.524922e+05,126000,0.95,1.91,15.97,240863.08
45108-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
45112-Recv,2.524922e+05,126000,0.95,0.37,6.20,46721.22
45113-Wait,0.000000e+00,2000,183237.08,191094.56,274024.01,382189118.15
45135-Reduce,7.629395e-06,1,16.93,16.93,16.93,16.93
45431-Send,1.001953e+06,314000,0.95,160.33,1546.14,50342518.09
45432-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
45436-Recv,1.001953e+06,314000,0.95,0.37,9.06,114654.54
45437-Wait,0.000000e+00,8000,3.81,35600.11,122362.85,284800916.91
45459-Reduce,7.629395e-06,1,21.93,21.93,21.93,21.93
45826-Send,2.524922e+05,126000,0.95,1.92,18.12,242360.12
45827-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
45831-Recv,2.524922e+05,126000,0.95,0.32,7.15,40770.05
45832-Wait,0.000000e+00,2000,192327.02,205991.36,435249.09,411982725.14
45854-Reduce,7.629395e-06,1,33734.08,33734.08,33734.08,33734.08
46165-Send,1.001953e+06,314000,0.95,161.78,1175.88,50798291.92
46166-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
46170-Recv,1.001953e+06,314000,0.00,0.38,140.91,118378.40
46171-Wait,0.000000e+00,8000,3.81,39413.66,355665.92,315309298.28
46193-Reduce,7.629395e-06,1,15.97,15.97,15.97,15.97
46552-Send,2.524922e+05,126000,0.95,1.99,16.93,250832.80
46553-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
46557-Recv,2.524922e+05,126000,0.95,0.38,7.15,47870.16
46558-Wait,0.000000e+00,2000,188003.06,206647.37,429183.96,413294734.72
46580-Reduce,7.629395e-06,1,20.03,20.03,20.03,20.03
46876-Send,1.001953e+06,314000,0.95,161.46,1427.17,50699504.38
46877-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
46881-Recv,1.001953e+06,314000,0.00,0.33,19.07,104580.16
46882-Wait,0.000000e+00,8000,3.81,39444.67,349696.87,315557394.50
46904-Reduce,7.629395e-06,1,20.03,20.03,20.03,20.03
47263-Send,2.524922e+05,126000,0.95,1.98,17.88,249930.62
47264-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
47268-Recv,2.524922e+05,126000,0.95,0.37,7.15,46602.49
47269-Wait,0.000000e+00,2000,190820.93,205544.75,423468.11,411089509.25
47291-Reduce,7.629395e-06,1,22.17,22.17,22.17,22.17
47588-Send,1.001953e+06,314000,0.95,166.09,1326.80,52150729.18
47589-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
47593-Recv,1.001953e+06,314000,0.00,0.38,17.88,117915.63
47594-Wait,0.000000e+00,8000,3.81,39210.78,344162.94,313686242.34
47616-Reduce,7.629395e-06,1,15.02,15.02,15.02,15.02
47975-Send,2.524922e+05,126000,0.95,1.97,15.02,247615.58
47976-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
47980-Recv,2.524922e+05,126000,0.95,0.37,8.82,46765.33
47981-Wait,0.000000e+00,2000,189194.92,206716.54,423828.84,413433077.34
48003-Reduce,7.629395e-06,1,17.17,17.17,17.17,17.17
48299-Send,1.001953e+06,314000,0.95,161.04,1341.10,50567899.70
48300-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
48304-Recv,1.001953e+06,314000,0.00,0.36,17.88,114575.15
48305-Wait,0.000000e+00,8000,3.81,39522.45,345292.09,316179620.74
48327-Reduce,7.629395e-06,1,18.12,18.12,18.12,18.12
48686-Send,2.524922e+05,126000,0.95,1.98,406.03,249454.74
48687-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
48691-Recv,2.524922e+05,126000,0.00,0.38,6.91,48409.70
48692-Wait,0.000000e+00,2000,191664.93,206465.63,425619.13,412931266.78
48714-Reduce,7.629395e-06,1,30.99,30.99,30.99,30.99
49022-Send,1.001953e+06,314000,0.95,160.55,1333.00,50413455.49
49023-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
49027-Recv,1.001953e+06,314000,0.00,0.36,134.94,113295.79
49028-Wait,0.000000e+00,8000,2.86,39600.53,346910.95,316804202.80
49050-Reduce,7.629395e-06,1,15.97,15.97,15.97,15.97
49409-Send,2.524922e+05,126000,0.95,1.93,15.02,243304.01
49410-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
49414-Recv,2.524922e+05,126000,0.95,0.37,6.20,46151.40
49415-Wait,0.000000e+00,2000,190701.96,207181.23,427357.91,414362452.98
49437-Reduce,7.629395e-06,1,20.03,20.03,20.03,20.03
49733-Send,1.001953e+06,314000,0.95,159.62,1439.09,50121902.23
49734-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
49738-Recv,1.001953e+06,314000,0.95,0.36,41.96,114033.46
49739-Wait,0.000000e+00,8000,3.81,39732.51,348102.09,317860080.72
49761-Reduce,7.629395e-06,1,16.93,16.93,16.93,16.93
50120-Send,2.524922e+05,126000,0.95,1.91,17.88,240310.19
50121-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
50125-Recv,2.524922e+05,126000,0.95,0.36,15.97,45513.39
50126-Wait,0.000000e+00,2000,190889.84,205430.89,423614.03,410861778.02
50148-Reduce,7.629395e-06,1,8000.14,8000.14,8000.14,8000.14
50445-Send,1.001953e+06,314000,0.95,163.76,1363.04,51419277.67
50446-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
50450-Recv,1.001953e+06,314000,0.95,0.38,19.07,119209.05
50451-Wait,0.000000e+00,8000,3.81,39395.88,344362.02,315167015.08
50473-Reduce,7.629395e-06,1,16.21,16.21,16.21,16.21
50832-Send,2.524922e+05,126000,0.95,2.01,18.12,252749.44
50833-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
50837-Recv,2.524922e+05,126000,0.95,0.37,7.15,47019.72
50838-Wait,0.000000e+00,2000,188550.00,206207.91,425255.06,412415811.30
50860-Reduce,7.629395e-06,1,16.93,16.93,16.93,16.93
51156-Send,1.001953e+06,314000,0.95,164.95,1332.04,51793028.59
51157-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
51161-Recv,1.001953e+06,314000,0.00,0.35,19.07,111413.72
51162-Wait,0.000000e+00,8000,3.81,39266.11,347013.00,314128871.92
51184-Reduce,7.629395e-06,1,25.99,25.99,25.99,25.99
51543-Send,2.524922e+05,126000,0.95,1.91,231.03,240469.46
51544-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
51548-Recv,2.524922e+05,126000,0.95,0.36,7.15,45721.53
51549-Wait,0.000000e+00,2000,195551.87,207431.02,424074.89,414862039.33
51571-Reduce,7.629395e-06,1,7367.13,7367.13,7367.13,7367.13
51879-Send,1.001953e+06,314000,0.95,164.41,1127.00,51624082.57
51880-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
51884-Recv,1.001953e+06,314000,0.95,0.38,134.94,119303.23
51885-Wait,0.000000e+00,8000,3.81,38993.64,341742.99,311949124.34
51907-Reduce,7.629395e-06,1,23.84,23.84,23.84,23.84
52266-Send,2.524922e+05,126000,0.95,1.87,16.93,235713.48
52267-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
52271-Recv,2.524922e+05,126000,0.95,0.36,6.20,45661.21
52272-Wait,0.000000e+00,2000,194295.17,206578.74,424239.16,413157489.78
52294-Reduce,7.629395e-06,1,19.79,19.79,19.79,19.79
52590-Send,1.001953e+06,314000,0.95,163.17,1411.91,51233845.71
52591-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
52595-Recv,1.001953e+06,314000,0.00,0.36,7.87,114336.73
52596-Wait,0.000000e+00,8000,3.81,38922.34,342772.96,311378736.50
52618-Reduce,7.629395e-06,1,22.17,22.17,22.17,22.17
52977-Send,2.524922e+05,126000,0.95,1.91,16.93,240223.88
52978-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
52982-Recv,2.524922e+05,126000,0.95,0.36,7.15,45130.73
52983-Wait,0.000000e+00,2000,193781.14,205238.33,422713.04,410476653.34
53005-Reduce,7.629395e-06,1,21.93,21.93,21.93,21.93
53302-Send,1.001953e+06,314000,0.95,162.94,1497.98,51164552.93
53303-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
53307-Recv,1.001953e+06,314000,0.00,0.37,8.11,115253.45
53308-Wait,0.000000e+00,8000,2.86,39088.83,341910.84,312710624.69
53330-Reduce,7.629395e-06,1,15.97,15.97,15.97,15.97
53689-Send,2.524922e+05,126000,0.95,1.91,15.02,240139.01
53690-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
53694-Recv,2.524922e+05,126000,0.95,0.37,7.15,46444.42
53695-Wait,0.000000e+00,2000,191617.97,206413.26,426942.11,412826522.83
53717-Reduce,7.629395e-06,1,18.84,18.84,18.84,18.84
54013-Send,1.001953e+06,314000,0.95,161.41,1430.03,50681187.15
54014-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
54018-Recv,1.001953e+06,314000,0.00,0.35,8.11,111272.10
54019-Wait,0.000000e+00,8000,3.81,39312.41,346591.00,314499290.23
54041-Reduce,7.629395e-06,1,23.13,23.13,23.13,23.13
54400-Send,2.524922e+05,126000,0.95,1.86,15.02,234125.38
54401-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
54405-Recv,2.524922e+05,126000,0.95,0.36,11.92,45417.07
54406-Wait,0.000000e+00,2000,192935.94,205164.33,425039.05,410328659.06
54428-Reduce,7.629395e-06,1,31.95,31.95,31.95,31.95
54736-Send,1.001953e+06,314000,0.95,162.93,1124.86,51160496.47
54737-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
54741-Recv,1.001953e+06,314000,0.95,0.36,10.01,113451.72
54742-Wait,0.000000e+00,8000,3.81,39004.14,343425.04,312033090.11
54764-Reduce,7.629395e-06,1,17.88,17.88,17.88,17.88
55123-Send,2.524922e+05,126000,0.95,1.99,15.97,250229.60
55124-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
55128-Recv,2.524922e+05,126000,0.95,0.37,7.15,46072.72
55129-Wait,0.000000e+00,2000,192849.87,206119.00,427250.86,412238006.11
55151-Reduce,7.629395e-06,1,18.84,18.84,18.84,18.84
55447-Send,1.001953e+06,314000,0.95,162.65,1335.14,51072201.49
55448-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
55452-Recv,1.001953e+06,314000,0.00,0.36,8.11,114320.76
55453-Wait,0.000000e+00,8000,3.81,38824.90,345199.82,310599218.85
55475-Reduce,7.629395e-06,1,20.98,20.98,20.98,20.98
55834-Send,2.524922e+05,126000,0.95,1.88,15.97,236646.18
55835-SendRecv,0.000000e+00,0,0.00,0.00,0.00,0.00
55839-Recv,2.524922e+05,126000,0.95,0.38,8.11,47760.73
55840-Wait,0.000000e+00,2000,192667.01,206797.87,427488.09,413595746.52
55862-Reduce,7.629395e-06,1,7906.20,7906.20,7906.20,7906.20
56159-Send,1.001953e+06,314000,0.95,165.41,1381.16,51939799.55
