86-Send            2.524922e+05	126000	0.95         2.10         312.81       265009.88
87-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
91-Recv            2.524922e+05	126000	0.95         0.36         6.91         45170.78
92-Wait            0.000000e+00	2000	412265.06    435084.40    797801.02    870168794.63
114-Reduce          7.629395e-06	1	15507.22     15507.22     15507.22     15507.22
416-Send            2.524922e+05	126000	0.95         2.07         15.02        260920.52
417-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
421-Recv            2.524922e+05	126000	0.95         0.37         7.15         46427.73
422-Wait            0.000000e+00	2000	414437.77    438395.36    801914.93    876790723.56
444-Reduce          7.629395e-06	1	18.12        18.12        18.12        18.12
730-Send            2.524922e+05	126000	0.95         2.13         13.83        268889.43
731-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
735-Recv            2.524922e+05	126000	0.95         0.37         6.91         45999.05
736-Wait            0.000000e+00	2000	416563.03    438464.61    803007.13    876929222.35
758-Reduce          7.629395e-06	1	16.93        16.93        16.93        16.93
1045-Send            2.524922e+05	126000	0.95         2.12         16.93        267390.49
1046-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
1050-Recv            2.524922e+05	126000	0.95         0.35         7.15         43955.09
1051-Wait            0.000000e+00	2000	414572.00    438314.07    804317.95    876628148.32
1073-Reduce          7.629395e-06	1	20.98        20.98        20.98        20.98
1359-Send            2.524922e+05	126000	0.95         2.13         20.03        267975.57
1360-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
1364-Recv            2.524922e+05	126000	0.95         0.38         9.06         47869.44
1365-Wait            0.000000e+00	2000	412396.91    434460.48    792974.00    868920968.77
1387-Reduce          7.629395e-06	1	23.13        23.13        23.13        23.13
1675-Send            2.524922e+05	126000	0.95         2.22         17.88        279587.98
1676-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
1680-Recv            2.524922e+05	126000	0.95         0.37         6.20         46064.62
1681-Wait            0.000000e+00	2000	411925.08    434897.11    792403.94    869794210.43
1703-Reduce          7.629395e-06	1	19.07        19.07        19.07        19.07
1989-Send            2.524922e+05	126000	0.95         2.18         16.93        274902.34
1990-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
1994-Recv            2.524922e+05	126000	0.95         0.39         7.15         48954.49
1995-Wait            0.000000e+00	2000	414903.16    435130.36    788615.94    870260722.64
2017-Reduce          7.629395e-06	1	25.03        25.03        25.03        25.03
2304-Send            3.815438e+06	1022000	0.95         50.79        1278.16      51902777.91
2305-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
2309-Recv            3.815438e+06	1022000	0.00         0.33         30.04        338830.47
2310-Wait            0.000000e+00	8000	5.01         90182.68     323234.08    721461472.03
2332-Reduce          7.629395e-06	1	16.93        16.93        16.93        16.93
2646-Send            2.524922e+05	126000	0.95         2.18         314.00       274459.84
2647-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
2651-Recv            2.524922e+05	126000	0.00         0.40         312.09       49959.90
2652-Wait            0.000000e+00	2000	411223.17    435572.88    811768.05    871145758.63
2674-Reduce          7.629395e-06	1	42.92        42.92        42.92        42.92
2973-Send            2.524922e+05	126000	0.95         2.07         45.06        260204.08
2974-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
2978-Recv            2.524922e+05	126000	0.95         0.34         6.91         43323.28
2979-Wait            0.000000e+00	2000	410914.90    435235.77    813424.83    870471531.63
3001-Reduce          7.629395e-06	1	17.88        17.88        17.88        17.88
3287-Send            2.524922e+05	126000	0.95         2.10         128.98       264066.93
3288-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
3292-Recv            2.524922e+05	126000	0.95         0.38         6.91         48062.32
3293-Wait            0.000000e+00	2000	411906.00    435397.23    813412.19    870794450.28
3315-Reduce          7.629395e-06	1	20.03        20.03        20.03        20.03
3602-Send            2.524922e+05	126000	0.95         2.09         15.97        262804.99
3603-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
3607-Recv            2.524922e+05	126000	0.95         0.38         7.87         47473.67
3608-Wait            0.000000e+00	2000	411051.99    435436.99    814859.87    870873984.10
3630-Reduce          7.629395e-06	1	15.97        15.97        15.97        15.97
3916-Send            2.524922e+05	126000	0.95         2.13         22.17        268429.28
3917-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
3921-Recv            2.524922e+05	126000	0.95         0.38         8.11         47742.37
3922-Wait            0.000000e+00	2000	409636.97    434455.13    805439.00    868910255.67
3944-Reduce          7.629395e-06	1	8086.92      8086.92      8086.92      8086.92
4232-Send            2.524922e+05	126000	0.95         2.07         13.11        260723.35
4233-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
4237-Recv            2.524922e+05	126000	0.95         0.37         10.01        46598.43
4238-Wait            0.000000e+00	2000	412128.93    436673.26    808377.98    873346523.05
4260-Reduce          7.629395e-06	1	19.07        19.07        19.07        19.07
4546-Send            2.524922e+05	126000	0.95         2.04         14.07        256481.65
4547-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
4551-Recv            2.524922e+05	126000	0.95         0.37         7.15         46321.87
4552-Wait            0.000000e+00	2000	411242.01    435274.25    806205.99    870548502.92
4574-Reduce          7.629395e-06	1	25.99        25.99        25.99        25.99
4861-Send            3.815438e+06	1022000	0.95         50.69        1178.98      51801408.77
4862-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
4866-Recv            3.815438e+06	1022000	0.00         0.36         20.03        363969.56
4867-Wait            0.000000e+00	8000	4.77         90701.58     318682.91    725612640.86
4889-Reduce          7.629395e-06	1	17.88        17.88        17.88        17.88
5203-Send            2.524922e+05	126000	0.95         2.12         82.02        267073.15
5204-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
5208-Recv            2.524922e+05	126000	0.00         0.39         6.91         48805.48
5209-Wait            0.000000e+00	2000	412161.11    435922.95    823791.03    871845898.39
5231-Reduce          7.629395e-06	1	9107.83      9107.83      9107.83      9107.83
5530-Send            2.524922e+05	126000	0.95         2.01         20.03        253161.19
5531-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
5535-Recv            2.524922e+05	126000	0.95         0.35         14.07        44039.49
5536-Wait            0.000000e+00	2000	414613.01    438439.67    826531.17    876879332.78
5558-Reduce          7.629395e-06	1	15.97        15.97        15.97        15.97
5844-Send            2.524922e+05	126000	0.95         2.04         20.03        257162.81
5845-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
5849-Recv            2.524922e+05	126000	0.00         0.35         6.91         43624.64
5850-Wait            0.000000e+00	2000	413470.03    435309.79    825447.08    870619578.36
5872-Reduce          7.629395e-06	1	17.17        17.17        17.17        17.17
6159-Send            2.524922e+05	126000	0.95         2.11         14.07        266047.24
6160-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
6164-Recv            2.524922e+05	126000	0.95         0.37         6.91         46328.78
6165-Wait            0.000000e+00	2000	414461.85    437203.02    825967.07    874406032.32
6187-Reduce          7.629395e-06	1	20.98        20.98        20.98        20.98
6473-Send            2.524922e+05	126000	0.95         2.04         17.17        256538.39
6474-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
6478-Recv            2.524922e+05	126000	0.95         0.37         5.96         46529.29
6479-Wait            0.000000e+00	2000	411940.10    434084.77    814090.01    868169538.02
6501-Reduce          7.629395e-06	1	1112.94      1112.94      1112.94      1112.94
6789-Send            2.524922e+05	126000	0.95         2.04         15.97        257374.76
6790-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
6794-Recv            2.524922e+05	126000	0.95         0.38         7.15         48029.90
6795-Wait            0.000000e+00	2000	415228.13    436979.89    815649.99    873959770.68
6817-Reduce          7.629395e-06	1	16.93        16.93        16.93        16.93
7103-Send            2.524922e+05	126000	0.95         2.03         15.02        255833.15
7104-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
7108-Recv            2.524922e+05	126000	0.95         0.34         7.15         43392.66
7109-Wait            0.000000e+00	2000	413489.10    434528.26    814769.03    869056514.26
7131-Reduce          7.629395e-06	1	22.89        22.89        22.89        22.89
7418-Send            3.815438e+06	1022000	0.95         50.59        1338.96      51703878.40
7419-SendRecv        0.000000e+00	0	0.00         0.00         0.00         0.00
7423-Recv            3.815438e+06	1022000	0.95         0.32         422.00       323453.66
7424-Wait            0.000000e+00	8000	4.77         90049.61     323215.96    720396888.26
7446-Reduce          7.629395e-06	1	15.97        15.97        15.97        15.97
